epoch,epochs_total,step,steps_total,loss,logits_loss,aux_loss,lr
1,1,45100,56608,1.3864,1.3864,0.0,1.89e-06
1,1,45200,56608,1.6565,1.6565,0.0,1.87e-06
1,1,45300,56608,1.3496,1.3496,0.0,1.86e-06
1,1,45400,56608,1.6399,1.6399,0.0,1.84e-06
1,1,45500,56608,1.56,1.56,0.0,1.83e-06
1,1,45600,56608,1.7511,1.7511,0.0,1.81e-06
1,1,45700,56608,1.7519,1.7519,0.0,1.8e-06
1,1,45800,56608,1.5708,1.5708,0.0,1.79e-06
1,1,45900,56608,1.3402,1.3402,0.0,1.77e-06
1,1,46000,56608,1.6153,1.6153,0.0,1.76e-06
1,1,46100,56608,1.5889,1.5889,0.0,1.74e-06
1,1,46200,56608,1.5211,1.5211,0.0,1.73e-06
1,1,46300,56608,1.6383,1.6383,0.0,1.72e-06
1,1,46400,56608,1.492,1.492,0.0,1.7e-06
1,1,46500,56608,1.3221,1.3221,0.0,1.69e-06
1,1,46600,56608,1.5834,1.5834,0.0,1.68e-06
1,1,46700,56608,1.5511,1.5511,0.0,1.66e-06
1,1,46800,56608,1.4616,1.4616,0.0,1.65e-06
1,1,46900,56608,1.6246,1.6246,0.0,1.64e-06
1,1,47000,56608,1.6226,1.6226,0.0,1.62e-06
1,1,47100,56608,1.7724,1.7724,0.0,1.61e-06
1,1,47200,56608,1.452,1.452,0.0,1.6e-06
1,1,47300,56608,1.5795,1.5795,0.0,1.59e-06
1,1,47400,56608,1.6986,1.6986,0.0,1.57e-06
1,1,47500,56608,1.6468,1.6468,0.0,1.56e-06
1,1,47600,56608,1.4008,1.4008,0.0,1.55e-06
1,1,47700,56608,1.462,1.462,0.0,1.54e-06
1,1,47800,56608,1.4539,1.4539,0.0,1.53e-06
1,1,47900,56608,1.4672,1.4672,0.0,1.52e-06
1,1,48000,56608,1.6001,1.6001,0.0,1.5e-06
1,1,48100,56608,1.4976,1.4976,0.0,1.49e-06
1,1,48200,56608,1.6785,1.6785,0.0,1.48e-06
1,1,48300,56608,1.5074,1.5074,0.0,1.47e-06
1,1,48400,56608,1.5883,1.5883,0.0,1.46e-06
1,1,48500,56608,1.3342,1.3342,0.0,1.45e-06
1,1,48600,56608,1.4207,1.4207,0.0,1.44e-06
1,1,48700,56608,1.2895,1.2895,0.0,1.43e-06
1,1,48800,56608,1.5617,1.5617,0.0,1.42e-06
1,1,48900,56608,1.4476,1.4476,0.0,1.41e-06
1,1,49000,56608,1.4805,1.4805,0.0,1.4e-06
1,1,49100,56608,1.7018,1.7018,0.0,1.39e-06
1,1,49200,56608,1.568,1.568,0.0,1.37e-06
1,1,49300,56608,1.5698,1.5698,0.0,1.37e-06
1,1,49400,56608,1.6099,1.6099,0.0,1.36e-06
1,1,49500,56608,1.5438,1.5438,0.0,1.35e-06
1,1,49600,56608,1.697,1.697,0.0,1.34e-06
1,1,49700,56608,1.4617,1.4617,0.0,1.33e-06
1,1,49800,56608,1.6255,1.6255,0.0,1.32e-06
1,1,49900,56608,1.4593,1.4593,0.0,1.31e-06
1,1,50000,56608,1.492,1.492,0.0,1.3e-06
1,1,50100,56608,1.5614,1.5614,0.0,1.29e-06
1,1,50200,56608,1.5613,1.5613,0.0,1.28e-06
1,1,50300,56608,1.3304,1.3304,0.0,1.27e-06
1,1,50400,56608,1.6251,1.6251,0.0,1.26e-06
1,1,50500,56608,1.5615,1.5615,0.0,1.26e-06
1,1,50600,56608,1.4304,1.4304,0.0,1.25e-06
1,1,50700,56608,1.6372,1.6372,0.0,1.24e-06
1,1,50800,56608,1.506,1.506,0.0,1.23e-06
1,1,50900,56608,1.5026,1.5026,0.0,1.22e-06
1,1,51000,56608,1.4521,1.4521,0.0,1.22e-06
1,1,51100,56608,1.6458,1.6458,0.0,1.21e-06
1,1,51200,56608,1.5192,1.5192,0.0,1.2e-06
1,1,51300,56608,1.4795,1.4795,0.0,1.19e-06
1,1,51400,56608,1.5872,1.5872,0.0,1.19e-06
1,1,51500,56608,1.4488,1.4488,0.0,1.18e-06
1,1,51600,56608,1.317,1.317,0.0,1.17e-06
1,1,51700,56608,1.3691,1.3691,0.0,1.17e-06
1,1,51800,56608,1.5276,1.5276,0.0,1.16e-06
1,1,51900,56608,1.5923,1.5923,0.0,1.15e-06
1,1,52000,56608,1.5283,1.5283,0.0,1.15e-06
1,1,52100,56608,1.338,1.338,0.0,1.14e-06
1,1,52200,56608,1.452,1.452,0.0,1.13e-06
1,1,52300,56608,1.6162,1.6162,0.0,1.13e-06
1,1,52400,56608,1.5052,1.5052,0.0,1.12e-06
1,1,52500,56608,1.5115,1.5115,0.0,1.12e-06
1,1,52600,56608,1.3699,1.3699,0.0,1.11e-06
1,1,52700,56608,1.6047,1.6047,0.0,1.11e-06
1,1,52800,56608,1.7081,1.7081,0.0,1.1e-06
1,1,52900,56608,1.6356,1.6356,0.0,1.09e-06
1,1,53000,56608,1.7103,1.7103,0.0,1.09e-06
1,1,53100,56608,1.5189,1.5189,0.0,1.09e-06
1,1,53200,56608,1.6424,1.6424,0.0,1.08e-06
1,1,53300,56608,1.56,1.56,0.0,1.08e-06
1,1,53400,56608,1.4548,1.4548,0.0,1.07e-06
1,1,53500,56608,1.5314,1.5314,0.0,1.07e-06
1,1,53600,56608,1.5339,1.5339,0.0,1.06e-06
1,1,53700,56608,1.482,1.482,0.0,1.06e-06
1,1,53800,56608,1.379,1.379,0.0,1.05e-06
1,1,53900,56608,1.459,1.459,0.0,1.05e-06
1,1,54000,56608,1.5616,1.5616,0.0,1.05e-06
1,1,54100,56608,1.4445,1.4445,0.0,1.04e-06
1,1,54200,56608,1.6281,1.6281,0.0,1.04e-06
1,1,54300,56608,1.4695,1.4695,0.0,1.04e-06
1,1,54400,56608,1.5155,1.5155,0.0,1.03e-06
1,1,54500,56608,1.4779,1.4779,0.0,1.03e-06
1,1,54600,56608,1.4487,1.4487,0.0,1.03e-06
1,1,54700,56608,1.4062,1.4062,0.0,1.03e-06
1,1,54800,56608,1.7568,1.7568,0.0,1.02e-06
1,1,54900,56608,1.5296,1.5296,0.0,1.02e-06
1,1,55000,56608,1.4812,1.4812,0.0,1.02e-06
1,1,55100,56608,1.3976,1.3976,0.0,1.02e-06
1,1,55200,56608,1.5326,1.5326,0.0,1.01e-06
1,1,55300,56608,1.4754,1.4754,0.0,1.01e-06
1,1,55400,56608,1.4154,1.4154,0.0,1.01e-06
1,1,55500,56608,1.693,1.693,0.0,1.01e-06
1,1,55600,56608,1.5726,1.5726,0.0,1.01e-06
1,1,55700,56608,1.4443,1.4443,0.0,1.01e-06
1,1,55800,56608,1.5395,1.5395,0.0,1e-06
1,1,55900,56608,1.5543,1.5543,0.0,1e-06
1,1,56000,56608,1.751,1.751,0.0,1e-06
1,1,56100,56608,1.5817,1.5817,0.0,1e-06
1,1,56200,56608,1.5218,1.5218,0.0,1e-06
1,1,56300,56608,1.5982,1.5982,0.0,1e-06
1,1,56400,56608,1.5347,1.5347,0.0,1e-06
1,1,56500,56608,1.4114,1.4114,0.0,1e-06
1,1,56600,56608,1.6995,1.6995,0.0,1e-06
1,1,56608,56608,1.5287,1.5287,0.0,1e-06
