epoch,epochs_total,step,steps_total,loss,logits_loss,aux_loss,lr
1,2,42300,56608,1.7115,1.7115,0.0,7.24e-06
1,2,42400,56608,1.5611,1.5611,0.0,7.23e-06
1,2,42500,56608,1.677,1.677,0.0,7.22e-06
1,2,42600,56608,1.6431,1.6431,0.0,7.21e-06
1,2,42700,56608,1.6669,1.6669,0.0,7.19e-06
1,2,42800,56608,1.6197,1.6197,0.0,7.18e-06
1,2,42900,56608,1.7203,1.7203,0.0,7.17e-06
1,2,43000,56608,1.6568,1.6568,0.0,7.16e-06
1,2,43100,56608,1.4856,1.4856,0.0,7.15e-06
1,2,43200,56608,1.5866,1.5866,0.0,7.14e-06
1,2,43300,56608,1.4798,1.4798,0.0,7.12e-06
1,2,43400,56608,1.6546,1.6546,0.0,7.11e-06
1,2,43500,56608,1.5244,1.5244,0.0,7.1e-06
1,2,43600,56608,1.7425,1.7425,0.0,7.09e-06
1,2,43700,56608,1.4818,1.4818,0.0,7.08e-06
1,2,43800,56608,1.6785,1.6785,0.0,7.07e-06
1,2,43900,56608,1.4568,1.4568,0.0,7.05e-06
1,2,44000,56608,1.8947,1.8947,0.0,7.04e-06
1,2,44100,56608,1.443,1.443,0.0,7.03e-06
1,2,44200,56608,1.6058,1.6058,0.0,7.02e-06
1,2,44300,56608,1.6902,1.6902,0.0,7.01e-06
1,2,44400,56608,1.5259,1.5259,0.0,7e-06
1,2,44500,56608,1.4923,1.4923,0.0,6.98e-06
1,2,44600,56608,1.6867,1.6867,0.0,6.97e-06
1,2,44700,56608,1.5612,1.5612,0.0,6.96e-06
1,2,44800,56608,1.4354,1.4354,0.0,6.95e-06
1,2,44900,56608,1.3799,1.3799,0.0,6.94e-06
1,2,45000,56608,1.3698,1.3698,0.0,6.92e-06
